Id,text,label
164,"It makes me laugh to see everybody complaining about Dr. Shively. He is one of the best instructors I have ever had, and is very fair. He even curved my whole class up 25 points at the end of the semester.  If you can't get a good grade with a 25% boost, you shouldn't be a science major.",neutral
165,"If you are looking to go into anything w/ the medical field you need to take Shivley's class! It is hard, but if you study hard you will do fine. He's a great teacher and very funny.",neutral
166,"He is a very good teacher, his quizzes are extreamly hard though. This is not a class that you can just slide by in. You have to put in tons of time and effort.  He is very helpful, and cares about his students so much! He wants us to do well, and understands that his class is very hard. He wants us to really know our stuff. Great but hard teacher",neutral
167,One of the top two professors of my college experience.  Dr. Shively cares about helping students learn.  He is one of the few teachers at UVU that pushes his students because he wants them to realize their potential.  He is extremely fair with his grading and anyone who says otherwise didn't put the time or effort into the class.,neutral
168,For all of those who say this class is unfair and too hard...you probably didn't put in the necessary amount time.  Doc Shively is an extremely good teacher and he is very clear about you need to know for his tests.  I recommend taking this class with a &quot;lighter load&quot; or during the summer because you do need to put in the time to be successful!!,neutral
169,"it is a good class, but just be prepared to work at it like crazy!!!! I really think Shively is a good teacher, but he is a hard one, so don't go into it expecting a mildly challenging class! study his book CAREFULLY. his tests are hard, but after a while you can start to see how he writes them and study for them accordingly and ASK QUESTIONS",neutral
170,"Easy class.  Take good notes, study throughout the semester to avoid the big push at the end.  I studied maybe 1 hour a week, and 5 hours the week before the final and got an A even before the 20 point curve.",neutral
171,"Dr. Shively makes this class simple. He is very specific about what will and won't be on the tests, and explains things very well.",neutral
172,"Shively is AWESOME! Absolutely loved the class! I am not an extremely smart person, but put forth the effort, and got an A in the class. I don't get how people say he is unfair. Its those people who are trying to get out of studying and get an easy A. Study, devote your life to it and you'll do fine. I HIGHLY recommend Shively! He was the BEST!!!:)",neutral
173,He is just way too smart for his own good.I stuied my butt off and I still did terrible. You learn a lot but still do crappy on the tests. This class was way too hard for being an intro class.,neutral
